"행정구역(시군구)별","성별","연령별",2024
"충청북도","여자","31세",8842.5
"충청북도","여자","32세",8684
"충청북도","여자","33세",8268
"충청북도","여자","34세",7943.5
"충청북도","여자","35세",8034.5
"충청북도","여자","36세",8264.5
"충청북도","여자","37세",8365
"충청북도","여자","38세",8642
"충청북도","여자","39세",8966
"충청북도","여자","40세",9632.5
"충청북도","여자","41세",10836
"충청북도","여자","42세",11365.5
"충청북도","여자","43세",11289
"충청북도","여자","44세",11310.5
"충청북도","여자","45세",10550.5
"충청북도","여자","46세",10392
"충청북도","여자","47세",10863.5
"충청북도","여자","48세",11066.5
"충청북도","여자","49세",11837.5
"충청북도","여자","50세",12772.5
"충청북도","여자","51세",12609
"충청북도","여자","52세",12632
"충청북도","여자","53세",13074.5
"충청북도","여자","54세",13662.5
"충청북도","여자","55세",14476.5
"충청북도","여자","56세",14016
"충청북도","여자","57세",12981
"충청북도","여자","58세",12925.5
"충청북도","여자","59세",12989
"충청북도","여자","60세",11983.5
"충청북도","여자","61세",12711
"충청북도","여자","62세",14689.5
"충청북도","여자","63세",14939.5
"충청북도","여자","64세",14058
"충청북도","여자","65세",13096
"충청북도","여자","66세",12686
"충청북도","여자","67세",12145.5
"충청북도","여자","68세",11484
"충청북도","여자","69세",10724
"충청북도","여자","70세",9236.5
"충청북도","여자","71세",9130.5
"충청북도","여자","72세",8063
"충청북도","여자","73세",6518.5
"충청북도","여자","74세",6600.5
"충청북도","여자","75세",6628
"충청북도","여자","76세",6764
"충청북도","여자","77세",6115.5
"충청북도","여자","78세",5330.5
"충청북도","여자","79세",5486.5
"충청북도","여자","80세 이상",58142.5
"충청북도","여자","80세",5793
"충청북도","여자","81세",6577.5
"충청북도","여자","82세",6531.5
"충청북도","여자","83세",5304.5
"충청북도","여자","84세",5031.5
"충청북도","여자","85세 이상",28904.5
"충청북도","여자","85세",4858.5
"충청북도","여자","86세",4283
"충청북도","여자","87세",3874
"충청북도","여자","88세",3496.5
"충청북도","여자","89세",2968
"충청북도","여자","90세",2366
"충청북도","여자","91세",1872.5
"충청북도","여자","92세",1404.5
"충청북도","여자","93세",1074
"충청북도","여자","94세",854
"충청북도","여자","95세",617.5
"충청북도","여자","96세",420.5
"충청북도","여자","97세",275
"충청북도","여자","98세",189.5
"충청북도","여자","99세",128
"충청북도","여자","100세 이상",223
"충청남도","계","계",2126611.5
"충청남도","계","0세",9526
"충청남도","계","1세",10119
"충청남도","계","2세",11058.5
"충청남도","계","3세",11899
"충청남도","계","4세",12952
"충청남도","계","5세",14034.5
"충청남도","계","6세",15187.5
"충청남도","계","7세",16907.5
"충청남도","계","8세",18599
"충청남도","계","9세",19226.5
"충청남도","계","10세",19226.5
"충청남도","계","11세",20401
"충청남도","계","12세",21200.5
"충청남도","계","13세",20891
"충청남도","계","14세",20287.5
"충청남도","계","15세",20207
"충청남도","계","16세",21016.5
"충청남도","계","17세",20514.5
"충청남도","계","18세",19030.5
"충청남도","계","19세",18993
"충청남도","계","20세",19640
"충청남도","계","21세",19730.5
"충청남도","계","22세",20676
"충청남도","계","23세",22462
"충청남도","계","24세",22582.5
"충청남도","계","25세",21919.5
"충청남도","계","26세",22741.5
"충청남도","계","27세",23637
"충청남도","계","28세",24273
"충청남도","계","29세",24819
"충청남도","계","30세",25100.5
"충청남도","계","31세",25730
"충청남도","계","32세",25543.5
"충청남도","계","33세",24416
"충청남도","계","34세",23760.5
"충청남도","계","35세",24104
"충청남도","계","36세",24707.5
"충청남도","계","37세",25323
"충청남도","계","38세",25808.5
"충청남도","계","39세",26309
"충청남도","계","40세",28540.5
"충청남도","계","41세",32175.5
"충청남도","계","42세",34051
"충청남도","계","43세",33970.5
"충청남도","계","44세",33472.5
"충청남도","계","45세",31292.5
"충청남도","계","46세",30459.5
"충청남도","계","47세",31217.5
"충청남도","계","48세",31209
"충청남도","계","49세",33072
"충청남도","계","50세",35224.5
"충청남도","계","51세",34985.5
"충청남도","계","52세",35801
"충청남도","계","53세",36325
"충청남도","계","54세",35965
"충청남도","계","55세",36743.5
"충청남도","계","56세",35489.5
"충청남도","계","57세",32676.5
"충청남도","계","58세",32558
"충청남도","계","59세",34032
"충청남도","계","60세",32374
"충청남도","계","61세",33237
"충청남도","계","62세",37429
"충청남도","계","63세",38851
"충청남도","계","64세",36699
"충청남도","계","65세",32826
"충청남도","계","66세",31064
"충청남도","계","67세",29599
"충청남도","계","68세",29011.5
"충청남도","계","69세",27792.5
"충청남도","계","70세",23195
"충청남도","계","71세",21852
"충청남도","계","72세",20582
"충청남도","계","73세",18922
"충청남도","계","74세",19469
"충청남도","계","75세",18980
"충청남도","계","76세",18441.5
"충청남도","계","77세",15943.5
"충청남도","계","78세",12884.5
"충청남도","계","79세",12859
"충청남도","계","80세 이상",130778
"충청남도","계","80세",13349
"충청남도","계","81세",15204.5
"충청남도","계","82세",15136.5
"충청남도","계","83세",11866
"충청남도","계","84세",11246.5
"충청남도","계","85세 이상",63975.5
"충청남도","계","85세",11086
"충청남도","계","86세",9753
"충청남도","계","87세",8696
"충청남도","계","88세",7788
"충청남도","계","89세",6579
"충청남도","계","90세",5145
